weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km
3569,P012,2023-11-04,Fog,12.3,3
3570,P012,2023-11-07,Clear,22.2,7
3571,P012,2023-11-10,Rain,8.0,7
3572,P012,2023-11-13,Clear,6.4,19
3573,P012,2023-11-16,Storm,42.1,3
3574,P012,2023-11-19,Storm,67.6,5
3575,P012,2023-11-22,Clear,32.5,7
3576,P012,2023-11-25,Cloudy,6.5,20
3577,P012,2023-11-28,Clear,6.1,12
3578,P012,2023-12-01,Cloudy,15.6,13
3579,P012,2023-12-04,Rain,10.3,15
3580,P012,2023-12-07,Rain,31.9,8
3581,P012,2023-12-10,Cloudy,10.2,9
3582,P012,2023-12-13,Fog,19.2,3
3583,P012,2023-12-16,Clear,11.6,19
3584,P012,2023-12-19,Clear,5.6,14
3585,P012,2023-12-22,Clear,8.4,10
3586,P012,2023-12-25,Clear,14.6,13
3587,P012,2023-12-28,Cloudy,24.4,11
3588,P012,2023-12-31,Fog,16.1,1
3589,P012,2024-01-03,Rain,29.5,11
3590,P012,2024-01-06,Storm,54.7,4
3591,P012,2024-01-09,Thunderstorm,81.7,3
3592,P012,2024-01-12,Cloudy,20.6,15
3593,P012,2024-01-15,Clear,18.9,10
3594,P012,2024-01-18,Clear,16.2,17
3595,P012,2024-01-21,Rain,25.5,7
3596,P012,2024-01-24,Cloudy,31.2,11
3597,P012,2024-01-27,Rain,18.4,13
3598,P012,2024-01-30,Cloudy,32.1,17
3599,P012,2024-02-02,Cloudy,24.7,10
3600,P012,2024-02-05,Fog,14.0,2
3601,P012,2024-02-08,Cloudy,13.0,19
3602,P012,2024-02-11,Fog,12.1,1
3603,P012,2024-02-14,Clear,15.8,9
3604,P012,2024-02-17,Clear,7.4,17
3605,P012,2024-02-20,Clear,7.5,9
3606,P012,2024-02-23,Clear,16.1,10
3607,P012,2024-02-26,Clear,13.6,7
3608,P012,2024-02-29,Clear,30.9,18
3609,P012,2024-03-03,Clear,9.5,15
3610,P012,2024-03-06,Clear,24.9,17
3611,P012,2024-03-09,Clear,12.3,9
3612,P012,2024-03-12,Cloudy,10.2,14
3613,P012,2024-03-15,Rain,33.6,6
3614,P012,2024-03-18,Cloudy,7.3,13
3615,P012,2024-03-21,Cloudy,5.8,15
3616,P012,2024-03-24,Clear,11.1,8
3617,P012,2024-03-27,Clear,21.1,6
3618,P012,2024-03-30,Clear,22.2,12
3619,P012,2024-04-02,Rain,9.7,7
3620,P012,2024-04-05,Clear,9.6,10
3621,P012,2024-04-08,Rain,16.2,14
3622,P012,2024-04-11,Cloudy,32.4,8
3623,P012,2024-04-14,Rain,21.1,18
3624,P012,2024-04-17,Cloudy,21.1,17
3625,P012,2024-04-20,Clear,5.3,8
3626,P012,2024-04-23,Cloudy,12.9,6
3627,P012,2024-04-26,Clear,34.7,9
3628,P012,2024-04-29,Thunderstorm,73.7,1
3629,P012,2024-05-02,Rain,10.3,20
3630,P012,2024-05-05,Cloudy,20.7,12
3631,P012,2024-05-08,Thunderstorm,66.0,4
3632,P012,2024-05-11,Cloudy,13.5,17
3633,P012,2024-05-14,Rain,28.3,8
3634,P012,2024-05-17,Cloudy,26.7,11
3635,P012,2024-05-20,Clear,10.4,9
3636,P012,2024-05-23,Rain,18.1,9
3637,P012,2024-05-26,Clear,10.8,5
3638,P012,2024-05-29,Clear,6.9,14
3639,P012,2024-06-01,Clear,12.6,11
3640,P012,2024-06-04,Rain,8.4,20
3641,P012,2024-06-07,Fog,18.8,3
3642,P012,2024-06-10,Rain,26.0,8
3643,P012,2024-06-13,Clear,30.9,19
3644,P012,2024-06-16,Clear,27.8,13
3645,P012,2024-06-19,Cloudy,20.8,10
3646,P012,2024-06-22,Cloudy,11.0,5
3647,P012,2024-06-25,Clear,31.3,18
3648,P012,2024-06-28,Cloudy,27.1,10
