weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km,weather_severity
3289,P011,2024-01-15,Clear,7.4,11,0
3290,P011,2024-01-18,Fog,11.3,1,1
3291,P011,2024-01-21,Cloudy,16.0,16,0
3292,P011,2024-01-24,Storm,60.9,4,3
3293,P011,2024-01-27,Cloudy,27.6,6,0
3294,P011,2024-01-30,Clear,26.0,9,0
3295,P011,2024-02-02,Clear,20.4,17,0
3296,P011,2024-02-05,Clear,6.8,14,0
3297,P011,2024-02-08,Rain,28.5,14,1
3298,P011,2024-02-11,Rain,18.2,18,1
3299,P011,2024-02-14,Clear,10.9,14,0
3300,P011,2024-02-17,Cloudy,10.7,12,0
3301,P011,2024-02-20,Cloudy,15.3,14,0
3302,P011,2024-02-23,Cloudy,16.3,19,0
3303,P011,2024-02-26,Clear,30.4,17,0
3304,P011,2024-02-29,Clear,31.5,8,0
3305,P011,2024-03-03,Clear,34.1,13,0
3306,P011,2024-03-06,Clear,17.3,9,0
3307,P011,2024-03-09,Fog,16.1,3,1
3308,P011,2024-03-12,Cloudy,14.6,9,0
3309,P011,2024-03-15,Clear,20.4,6,0
3310,P011,2024-03-18,Cloudy,19.8,8,0
3311,P011,2024-03-21,Rain,32.9,9,1
3312,P011,2024-03-24,Cloudy,26.7,7,0
3313,P011,2024-03-27,Rain,22.1,17,1
3314,P011,2024-03-30,Clear,11.0,15,0
3315,P011,2024-04-02,Rain,31.6,14,1
3316,P011,2024-04-05,Fog,19.6,1,1
3317,P011,2024-04-08,Thunderstorm,73.3,3,2
3318,P011,2024-04-11,Cloudy,11.7,13,0
3319,P011,2024-04-14,Fog,19.2,1,1
3320,P011,2024-04-17,Rain,12.2,7,1
3321,P011,2024-04-20,Rain,16.0,20,1
3322,P011,2024-04-23,Cloudy,16.2,13,0
3323,P011,2024-04-26,Clear,19.0,17,0
3324,P011,2024-04-29,Fog,13.5,2,1
3325,P011,2024-05-02,Cloudy,28.9,17,0
3326,P011,2024-05-05,Cloudy,31.8,13,0
3327,P011,2024-05-08,Rain,33.3,15,1
3328,P011,2024-05-11,Fog,10.4,1,1
3329,P011,2024-05-14,Cloudy,21.9,13,0
3330,P011,2024-05-17,Clear,32.9,17,0
3331,P011,2024-05-20,Storm,43.2,2,3
3332,P011,2024-05-23,Fog,6.9,1,1
3333,P011,2024-05-26,Clear,16.1,5,0
3334,P011,2024-05-29,Cloudy,32.8,14,0
3335,P011,2024-06-01,Cloudy,29.4,10,0
3336,P011,2024-06-04,Rain,22.9,15,1
3337,P011,2024-06-07,Rain,16.1,17,1
3338,P011,2024-06-10,Clear,30.3,10,0
3339,P011,2024-06-13,Clear,32.7,5,0
3340,P011,2024-06-16,Cloudy,34.4,9,0
3341,P011,2024-06-19,Clear,28.3,8,0
3342,P011,2024-06-22,Clear,16.5,14,0
3343,P011,2024-06-25,Clear,25.0,13,0
3344,P011,2024-06-28,Rain,22.5,12,1
3345,P012,2022-01-01,Rain,9.7,18,1
3346,P012,2022-01-04,Rain,14.0,15,1
3347,P012,2022-01-07,Thunderstorm,50.7,1,2
3348,P012,2022-01-10,Cloudy,17.4,19,0
3349,P012,2022-01-13,Clear,33.8,5,0
3350,P012,2022-01-16,Clear,24.4,8,0
3351,P012,2022-01-19,Cloudy,20.9,16,0
3352,P012,2022-01-22,Fog,7.1,1,1
3353,P012,2022-01-25,Clear,26.9,19,0
3354,P012,2022-01-28,Clear,33.0,13,0
3355,P012,2022-01-31,Clear,11.3,13,0
3356,P012,2022-02-03,Rain,10.3,19,1
3357,P012,2022-02-06,Clear,30.3,20,0
3358,P012,2022-02-09,Clear,19.9,10,0
3359,P012,2022-02-12,Thunderstorm,86.7,1,2
3360,P012,2022-02-15,Rain,17.3,15,1
3361,P012,2022-02-18,Thunderstorm,81.0,2,2
3362,P012,2022-02-21,Fog,11.9,1,1
3363,P012,2022-02-24,Cloudy,17.0,15,0
3364,P012,2022-02-27,Cloudy,10.8,5,0
3365,P012,2022-03-02,Clear,32.3,6,0
3366,P012,2022-03-05,Fog,14.4,2,1
3367,P012,2022-03-08,Rain,29.4,7,1
3368,P012,2022-03-11,Clear,33.1,15,0
3369,P012,2022-03-14,Cloudy,24.7,6,0
3370,P012,2022-03-17,Clear,32.6,20,0
3371,P012,2022-03-20,Thunderstorm,48.9,2,2
3372,P012,2022-03-23,Clear,10.6,19,0
3373,P012,2022-03-26,Rain,33.4,8,1
3374,P012,2022-03-29,Cloudy,23.1,12,0
3375,P012,2022-04-01,Storm,74.6,1,3
3376,P012,2022-04-04,Rain,11.5,17,1
3377,P012,2022-04-07,Cloudy,23.8,7,0
3378,P012,2022-04-10,Cloudy,9.9,6,0
3379,P012,2022-04-13,Clear,10.9,16,0
3380,P012,2022-04-16,Clear,9.6,17,0
3381,P012,2022-04-19,Clear,26.6,10,0
3382,P012,2022-04-22,Cloudy,23.9,20,0
3383,P012,2022-04-25,Rain,15.3,16,1
3384,P012,2022-04-28,Storm,57.6,2,3
3385,P012,2022-05-01,Fog,7.2,1,1
3386,P012,2022-05-04,Cloudy,28.1,19,0
3387,P012,2022-05-07,Clear,23.5,10,0
3388,P012,2022-05-10,Clear,15.9,20,0
3389,P012,2022-05-13,Rain,29.8,12,1
3390,P012,2022-05-16,Rain,11.8,12,1
3391,P012,2022-05-19,Cloudy,7.6,16,0
3392,P012,2022-05-22,Storm,63.5,1,3
3393,P012,2022-05-25,Fog,13.3,2,1
3394,P012,2022-05-28,Clear,10.6,20,0
3395,P012,2022-05-31,Rain,8.6,10,1
3396,P012,2022-06-03,Rain,11.0,6,1
3397,P012,2022-06-06,Clear,19.7,9,0
3398,P012,2022-06-09,Clear,15.6,12,0
3399,P012,2022-06-12,Thunderstorm,67.9,5,2
3400,P012,2022-06-15,Cloudy,10.5,7,0
3401,P012,2022-06-18,Storm,64.6,4,3
3402,P012,2022-06-21,Fog,16.4,3,1
3403,P012,2022-06-24,Thunderstorm,79.0,4,2
3404,P012,2022-06-27,Clear,18.3,13,0
3405,P012,2022-06-30,Clear,11.3,11,0
3406,P012,2022-07-03,Storm,89.1,2,3
3407,P012,2022-07-06,Fog,18.8,3,1
3408,P012,2022-07-09,Clear,8.2,14,0
3409,P012,2022-07-12,Clear,9.6,9,0
3410,P012,2022-07-15,Rain,25.0,10,1
3411,P012,2022-07-18,Clear,33.8,17,0
3412,P012,2022-07-21,Clear,10.5,15,0
3413,P012,2022-07-24,Clear,24.7,17,0
3414,P012,2022-07-27,Clear,31.9,20,0
3415,P012,2022-07-30,Thunderstorm,52.2,1,2
3416,P012,2022-08-02,Cloudy,13.1,20,0
3417,P012,2022-08-05,Clear,29.8,5,0
3418,P012,2022-08-08,Cloudy,14.5,14,0
3419,P012,2022-08-11,Rain,24.6,15,1
3420,P012,2022-08-14,Clear,31.7,7,0
3421,P012,2022-08-17,Clear,16.6,17,0
3422,P012,2022-08-20,Rain,20.3,14,1
3423,P012,2022-08-23,Rain,11.9,20,1
3424,P012,2022-08-26,Rain,16.6,15,1
3425,P012,2022-08-29,Rain,28.7,6,1
3426,P012,2022-09-01,Clear,12.5,7,0
3427,P012,2022-09-04,Rain,33.1,7,1
3428,P012,2022-09-07,Clear,17.8,13,0
3429,P012,2022-09-10,Clear,22.0,15,0
3430,P012,2022-09-13,Clear,13.1,7,0
3431,P012,2022-09-16,Cloudy,16.3,11,0
3432,P012,2022-09-19,Cloudy,18.5,20,0
3433,P012,2022-09-22,Clear,10.5,20,0
3434,P012,2022-09-25,Rain,29.3,5,1
3435,P012,2022-09-28,Clear,18.0,10,0
3436,P012,2022-10-01,Rain,7.1,20,1
3437,P012,2022-10-04,Clear,26.9,7,0
3438,P012,2022-10-07,Clear,7.2,11,0
3439,P012,2022-10-10,Cloudy,27.6,18,0
3440,P012,2022-10-13,Fog,14.3,2,1
3441,P012,2022-10-16,Cloudy,24.4,17,0
3442,P012,2022-10-19,Clear,33.6,20,0
3443,P012,2022-10-22,Clear,9.9,20,0
3444,P012,2022-10-25,Thunderstorm,51.6,5,2
3445,P012,2022-10-28,Storm,49.3,4,3
3446,P012,2022-10-31,Rain,25.2,5,1
3447,P012,2022-11-03,Cloudy,15.2,20,0
3448,P012,2022-11-06,Cloudy,17.6,12,0
3449,P012,2022-11-09,Thunderstorm,86.8,5,2
3450,P012,2022-11-12,Fog,15.5,2,1
3451,P012,2022-11-15,Clear,23.1,17,0
3452,P012,2022-11-18,Clear,10.7,15,0
3453,P012,2022-11-21,Clear,8.7,6,0
3454,P012,2022-11-24,Clear,22.6,16,0
3455,P012,2022-11-27,Thunderstorm,78.7,4,2
3456,P012,2022-11-30,Rain,13.2,14,1
3457,P012,2022-12-03,Cloudy,18.7,14,0
3458,P012,2022-12-06,Cloudy,26.3,5,0
3459,P012,2022-12-09,Clear,34.0,19,0
3460,P012,2022-12-12,Clear,14.3,18,0
3461,P012,2022-12-15,Cloudy,13.9,19,0
3462,P012,2022-12-18,Cloudy,32.7,7,0
3463,P012,2022-12-21,Cloudy,11.0,16,0
3464,P012,2022-12-24,Cloudy,34.7,13,0
3465,P012,2022-12-27,Thunderstorm,41.7,4,2
3466,P012,2022-12-30,Clear,14.4,12,0
3467,P012,2023-01-02,Cloudy,6.1,17,0
3468,P012,2023-01-05,Storm,68.3,5,3
3469,P012,2023-01-08,Clear,18.9,7,0
3470,P012,2023-01-11,Clear,24.0,16,0
3471,P012,2023-01-14,Clear,25.9,12,0
3472,P012,2023-01-17,Clear,6.5,16,0
3473,P012,2023-01-20,Cloudy,26.6,10,0
3474,P012,2023-01-23,Clear,8.3,10,0
3475,P012,2023-01-26,Cloudy,25.2,18,0
3476,P012,2023-01-29,Clear,34.6,15,0
3477,P012,2023-02-01,Cloudy,32.5,15,0
3478,P012,2023-02-04,Cloudy,15.5,14,0
3479,P012,2023-02-07,Cloudy,18.0,14,0
3480,P012,2023-02-10,Storm,77.7,3,3
3481,P012,2023-02-13,Rain,14.2,13,1
3482,P012,2023-02-16,Rain,28.8,14,1
3483,P012,2023-02-19,Cloudy,16.9,12,0
3484,P012,2023-02-22,Rain,12.3,13,1
3485,P012,2023-02-25,Clear,18.5,12,0
3486,P012,2023-02-28,Cloudy,13.1,18,0
3487,P012,2023-03-03,Clear,20.8,10,0
3488,P012,2023-03-06,Clear,6.4,15,0
3489,P012,2023-03-09,Cloudy,8.8,20,0
3490,P012,2023-03-12,Rain,11.6,13,1
3491,P012,2023-03-15,Clear,9.7,5,0
3492,P012,2023-03-18,Storm,78.0,4,3
3493,P012,2023-03-21,Clear,25.7,8,0
3494,P012,2023-03-24,Thunderstorm,78.1,4,2
3495,P012,2023-03-27,Clear,32.0,16,0
3496,P012,2023-03-30,Clear,23.9,18,0
3497,P012,2023-04-02,Clear,19.2,9,0
3498,P012,2023-04-05,Thunderstorm,46.3,2,2
3499,P012,2023-04-08,Clear,14.1,18,0
3500,P012,2023-04-11,Thunderstorm,59.1,1,2
3501,P012,2023-04-14,Clear,23.3,6,0
3502,P012,2023-04-17,Rain,9.2,16,1
3503,P012,2023-04-20,Clear,28.4,11,0
3504,P012,2023-04-23,Rain,18.8,17,1
3505,P012,2023-04-26,Thunderstorm,66.4,5,2
3506,P012,2023-04-29,Clear,14.9,15,0
3507,P012,2023-05-02,Cloudy,30.2,5,0
3508,P012,2023-05-05,Cloudy,17.9,7,0
3509,P012,2023-05-08,Fog,14.1,1,1
3510,P012,2023-05-11,Clear,15.8,14,0
3511,P012,2023-05-14,Clear,25.9,17,0
3512,P012,2023-05-17,Clear,7.5,12,0
3513,P012,2023-05-20,Fog,13.3,1,1
3514,P012,2023-05-23,Thunderstorm,54.8,2,2
3515,P012,2023-05-26,Clear,17.2,9,0
3516,P012,2023-05-29,Clear,12.5,14,0
3517,P012,2023-06-01,Cloudy,10.5,18,0
3518,P012,2023-06-04,Clear,8.2,14,0
3519,P012,2023-06-07,Clear,18.5,18,0
3520,P012,2023-06-10,Cloudy,25.8,17,0
3521,P012,2023-06-13,Rain,21.2,5,1
3522,P012,2023-06-16,Clear,28.7,15,0
3523,P012,2023-06-19,Rain,31.9,13,1
3524,P012,2023-06-22,Clear,22.5,6,0
3525,P012,2023-06-25,Clear,29.1,7,0
3526,P012,2023-06-28,Cloudy,34.2,19,0
3527,P012,2023-07-01,Thunderstorm,43.2,3,2
3528,P012,2023-07-04,Clear,6.1,11,0
3529,P012,2023-07-07,Thunderstorm,42.9,2,2
3530,P012,2023-07-10,Cloudy,28.7,16,0
3531,P012,2023-07-13,Fog,7.5,3,1
3532,P012,2023-07-16,Cloudy,13.4,17,0
3533,P012,2023-07-19,Clear,18.5,15,0
3534,P012,2023-07-22,Rain,27.6,10,1
3535,P012,2023-07-25,Clear,9.0,9,0
3536,P012,2023-07-28,Cloudy,12.0,9,0
3537,P012,2023-07-31,Clear,14.9,8,0
3538,P012,2023-08-03,Clear,31.3,12,0
3539,P012,2023-08-06,Clear,10.9,18,0
3540,P012,2023-08-09,Cloudy,7.0,8,0
3541,P012,2023-08-12,Rain,17.8,19,1
3542,P012,2023-08-15,Clear,29.5,19,0
3543,P012,2023-08-18,Thunderstorm,47.1,4,2
3544,P012,2023-08-21,Cloudy,15.4,15,0
3545,P012,2023-08-24,Clear,27.5,10,0
3546,P012,2023-08-27,Clear,16.1,6,0
3547,P012,2023-08-30,Clear,32.1,12,0
3548,P012,2023-09-02,Rain,21.7,13,1
3549,P012,2023-09-05,Rain,10.1,5,1
3550,P012,2023-09-08,Clear,26.5,9,0
3551,P012,2023-09-11,Clear,21.2,19,0
3552,P012,2023-09-14,Clear,34.2,5,0
3553,P012,2023-09-17,Clear,26.5,10,0
3554,P012,2023-09-20,Rain,9.0,6,1
3555,P012,2023-09-23,Thunderstorm,42.9,4,2
3556,P012,2023-09-26,Fog,8.9,3,1
3557,P012,2023-09-29,Cloudy,28.3,8,0
3558,P012,2023-10-02,Thunderstorm,63.8,4,2
3559,P012,2023-10-05,Clear,12.8,8,0
3560,P012,2023-10-08,Cloudy,30.0,10,0
3561,P012,2023-10-11,Fog,5.8,2,1
3562,P012,2023-10-14,Cloudy,11.8,19,0
3563,P012,2023-10-17,Clear,25.3,9,0
3564,P012,2023-10-20,Clear,31.2,7,0
3565,P012,2023-10-23,Clear,14.5,6,0
3566,P012,2023-10-26,Rain,22.5,15,1
3567,P012,2023-10-29,Clear,27.7,14,0
3568,P012,2023-11-01,Rain,32.4,9,1
3569,P012,2023-11-04,Fog,12.3,3,1
3570,P012,2023-11-07,Clear,22.2,7,0
3571,P012,2023-11-10,Rain,8.0,7,1
3572,P012,2023-11-13,Clear,6.4,19,0
3573,P012,2023-11-16,Storm,42.1,3,3
3574,P012,2023-11-19,Storm,67.6,5,3
3575,P012,2023-11-22,Clear,32.5,7,0
3576,P012,2023-11-25,Cloudy,6.5,20,0
3577,P012,2023-11-28,Clear,6.1,12,0
3578,P012,2023-12-01,Cloudy,15.6,13,0
3579,P012,2023-12-04,Rain,10.3,15,1
3580,P012,2023-12-07,Rain,31.9,8,1
3581,P012,2023-12-10,Cloudy,10.2,9,0
3582,P012,2023-12-13,Fog,19.2,3,1
3583,P012,2023-12-16,Clear,11.6,19,0
3584,P012,2023-12-19,Clear,5.6,14,0
3585,P012,2023-12-22,Clear,8.4,10,0
3586,P012,2023-12-25,Clear,14.6,13,0
3587,P012,2023-12-28,Cloudy,24.4,11,0
3588,P012,2023-12-31,Fog,16.1,1,1
3589,P012,2024-01-03,Rain,29.5,11,1
3590,P012,2024-01-06,Storm,54.7,4,3
3591,P012,2024-01-09,Thunderstorm,81.7,3,2
3592,P012,2024-01-12,Cloudy,20.6,15,0
3593,P012,2024-01-15,Clear,18.9,10,0
3594,P012,2024-01-18,Clear,16.2,17,0
3595,P012,2024-01-21,Rain,25.5,7,1
3596,P012,2024-01-24,Cloudy,31.2,11,0
3597,P012,2024-01-27,Rain,18.4,13,1
3598,P012,2024-01-30,Cloudy,32.1,17,0
3599,P012,2024-02-02,Cloudy,24.7,10,0
3600,P012,2024-02-05,Fog,14.0,2,1
3601,P012,2024-02-08,Cloudy,13.0,19,0
3602,P012,2024-02-11,Fog,12.1,1,1
3603,P012,2024-02-14,Clear,15.8,9,0
3604,P012,2024-02-17,Clear,7.4,17,0
3605,P012,2024-02-20,Clear,7.5,9,0
3606,P012,2024-02-23,Clear,16.1,10,0
3607,P012,2024-02-26,Clear,13.6,7,0
3608,P012,2024-02-29,Clear,30.9,18,0
3609,P012,2024-03-03,Clear,9.5,15,0
3610,P012,2024-03-06,Clear,24.9,17,0
3611,P012,2024-03-09,Clear,12.3,9,0
3612,P012,2024-03-12,Cloudy,10.2,14,0
3613,P012,2024-03-15,Rain,33.6,6,1
3614,P012,2024-03-18,Cloudy,7.3,13,0
3615,P012,2024-03-21,Cloudy,5.8,15,0
3616,P012,2024-03-24,Clear,11.1,8,0
3617,P012,2024-03-27,Clear,21.1,6,0
3618,P012,2024-03-30,Clear,22.2,12,0
3619,P012,2024-04-02,Rain,9.7,7,1
3620,P012,2024-04-05,Clear,9.6,10,0
3621,P012,2024-04-08,Rain,16.2,14,1
3622,P012,2024-04-11,Cloudy,32.4,8,0
3623,P012,2024-04-14,Rain,21.1,18,1
3624,P012,2024-04-17,Cloudy,21.1,17,0
3625,P012,2024-04-20,Clear,5.3,8,0
3626,P012,2024-04-23,Cloudy,12.9,6,0
3627,P012,2024-04-26,Clear,34.7,9,0
3628,P012,2024-04-29,Thunderstorm,73.7,1,2
3629,P012,2024-05-02,Rain,10.3,20,1
3630,P012,2024-05-05,Cloudy,20.7,12,0
3631,P012,2024-05-08,Thunderstorm,66.0,4,2
3632,P012,2024-05-11,Cloudy,13.5,17,0
3633,P012,2024-05-14,Rain,28.3,8,1
3634,P012,2024-05-17,Cloudy,26.7,11,0
3635,P012,2024-05-20,Clear,10.4,9,0
3636,P012,2024-05-23,Rain,18.1,9,1
3637,P012,2024-05-26,Clear,10.8,5,0
3638,P012,2024-05-29,Clear,6.9,14,0
3639,P012,2024-06-01,Clear,12.6,11,0
3640,P012,2024-06-04,Rain,8.4,20,1
3641,P012,2024-06-07,Fog,18.8,3,1
3642,P012,2024-06-10,Rain,26.0,8,1
3643,P012,2024-06-13,Clear,30.9,19,0
3644,P012,2024-06-16,Clear,27.8,13,0
3645,P012,2024-06-19,Cloudy,20.8,10,0
3646,P012,2024-06-22,Cloudy,11.0,5,0
3647,P012,2024-06-25,Clear,31.3,18,0
3648,P012,2024-06-28,Cloudy,27.1,10,0
